# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2024fyi
# CHANNEL = B+R
# EXPNUM = 24_100_027_003
# MJD-OBS = 60409.361522
# DATE-OBS = 2024-04-09T08:40:37
# EXPTIME = 1800.0s
# AIRMASS = 1.05
# FLUXCAL_RMS_B = 0.082 mag
# FLUXCAL_RMS_R = 0.069 mag
# RA = 12:29:38.33
# DEC = 32:45:21.92
# wl fl err
# [A] [erg/s/cm2/A]
7321.480000 2.930188e-16 5.894298e-18
7324.480000 2.952246e-16 5.867996e-18
7327.480000 2.933139e-16 6.050801e-18
7330.480000 2.918807e-16 6.232320e-18
7333.480000 3.170459e-16 6.462206e-18
7336.480000 3.100886e-16 6.666444e-18
7339.480000 3.004715e-16 7.204533e-18
7342.480000 2.789143e-16 7.423669e-18
7345.480000 2.673659e-16 7.093005e-18
7348.480000 2.770404e-16 6.655826e-18
7351.480000 2.821941e-16 6.375942e-18
7354.480000 2.815231e-16 6.299211e-18
7357.480000 2.821105e-16 6.340993e-18
7360.480000 2.921415e-16 6.325769e-18
7363.480000 3.012346e-16 6.218143e-18
7366.480000 3.020657e-16 6.224443e-18
7369.480000 2.926179e-16 6.302776e-18
7372.480000 2.908318e-16 6.100602e-18
7375.480000 2.969045e-16 5.692824e-18
7378.480000 2.969122e-16 5.323768e-18
7381.480000 2.969264e-16 5.151416e-18
7384.480000 2.926041e-16 5.056864e-18
7387.480000 2.862873e-16 4.980564e-18
7390.480000 2.841618e-16 4.980243e-18
7393.480000 2.837431e-16 4.996485e-18
7396.480000 2.900790e-16 4.984985e-18
7399.480000 2.938048e-16 5.031439e-18
7402.480000 2.921624e-16 5.089376e-18
7405.480000 2.917571e-16 4.990892e-18
7408.480000 2.841299e-16 4.774804e-18
7411.480000 2.801972e-16 4.650216e-18
7414.480000 2.838405e-16 4.637642e-18
7417.480000 2.864251e-16 4.654801e-18
7420.480000 2.855593e-16 4.679231e-18
7423.480000 2.803133e-16 4.767562e-18
7426.480000 2.828526e-16 4.900209e-18
7429.480000 2.887503e-16 5.189265e-18
7432.480000 2.887658e-16 5.174342e-18
7435.480000 2.870254e-16 5.223766e-18
7438.480000 2.934564e-16 5.355754e-18
7441.480000 2.963356e-16 5.367579e-18
7444.480000 2.943316e-16 5.366462e-18
7447.480000 2.986930e-16 5.420628e-18
7450.480000 2.902667e-16 5.458465e-18
7453.480000 2.879869e-16 5.575700e-18
7456.480000 3.012114e-16 5.786629e-18
7459.480000 2.979800e-16 6.010156e-18
7462.480000 2.968924e-16 6.189451e-18
7465.480000 2.971579e-16 6.369241e-18
7468.480000 3.017768e-16 6.578141e-18
7471.480000 2.971623e-16 6.734182e-18
7474.480000 2.892782e-16 6.692443e-18
7477.480000 2.879417e-16 6.548428e-18
7480.480000 2.922510e-16 6.479576e-18
7483.480000 2.848968e-16 6.310910e-18
7486.480000 2.819424e-16 6.041650e-18
7489.480000 2.872837e-16 5.782674e-18
7492.480000 2.862085e-16 5.588273e-18
7495.480000 2.824626e-16 5.428862e-18
7498.480000 2.843657e-16 5.295167e-18
7501.480000 2.798589e-16 5.132610e-18
7504.480000 2.769311e-16 5.025332e-18
7507.480000 2.798291e-16 4.934826e-18
7510.480000 2.869903e-16 4.903298e-18
7513.480000 2.924679e-16 4.891082e-18
7516.480000 2.892582e-16 4.872569e-18
7519.480000 2.919840e-16 4.964590e-18
7522.480000 2.889106e-16 5.120321e-18
7525.480000 2.883089e-16 5.210676e-18
7528.480000 2.937325e-16 5.110866e-18
7531.480000 2.909914e-16 4.892949e-18
7534.480000 2.887566e-16 4.739128e-18
7537.480000 2.880044e-16 4.675510e-18
7540.480000 2.914614e-16 4.673761e-18
7543.480000 2.950142e-16 4.684242e-18
7546.480000 2.854768e-16 4.655014e-18
7549.480000 2.787363e-16 4.664767e-18
7552.480000 2.805760e-16 4.764781e-18
7555.480000 2.863285e-16 4.903483e-18
7558.480000 2.942100e-16 5.017520e-18
7561.480000 2.897027e-16 5.069596e-18
7564.480000 2.881394e-16 5.169544e-18
7567.480000 2.871866e-16 5.370115e-18
7570.480000 2.894413e-16 5.662174e-18
7573.480000 2.934364e-16 5.802033e-18
7576.480000 2.874522e-16 5.727959e-18
7579.480000 2.762812e-16 5.623027e-18
7582.480000 2.754682e-16 5.760587e-18
7585.480000 2.865054e-16 6.059934e-18
7588.480000 2.916998e-16 6.454549e-18
7591.480000 2.884064e-16 6.858491e-18
7594.480000 2.961750e-16 8.011445e-18
7597.480000 2.884544e-16 9.291387e-18
7600.480000 2.928231e-16 1.071165e-17
7603.480000 2.656789e-16 1.059473e-17
7606.480000 2.746596e-16 1.030044e-17
7609.480000 2.666498e-16 9.300982e-18
7612.480000 2.613530e-16 8.172911e-18
7615.480000 2.671726e-16 7.240334e-18
7618.480000 2.971653e-16 7.069043e-18
7621.480000 2.920416e-16 6.808405e-18
7624.480000 2.751421e-16 6.923873e-18
7627.480000 2.769122e-16 7.112010e-18
7630.480000 2.807149e-16 7.122248e-18
7633.480000 2.806410e-16 6.821983e-18
7636.480000 2.803599e-16 6.441187e-18
7639.480000 2.831266e-16 6.178710e-18
7642.480000 2.770180e-16 5.907981e-18
7645.480000 2.736441e-16 5.681199e-18
7648.480000 2.797837e-16 5.524748e-18
7651.480000 2.832484e-16 5.467426e-18
7654.480000 2.859320e-16 5.352858e-18
7657.480000 2.848126e-16 5.174179e-18
7660.480000 2.811602e-16 5.066211e-18
7663.480000 2.771950e-16 5.000565e-18
7666.480000 2.747654e-16 4.892438e-18
7669.480000 2.748007e-16 4.796229e-18
7672.480000 2.786943e-16 4.776448e-18
7675.480000 2.847247e-16 4.819897e-18
7678.480000 2.757177e-16 4.834553e-18
7681.480000 2.674057e-16 4.879827e-18
7684.480000 2.652033e-16 5.031397e-18
7687.480000 2.677415e-16 5.136758e-18
7690.480000 2.785862e-16 5.343714e-18
7693.480000 2.845688e-16 5.705876e-18
7696.480000 2.804858e-16 5.531779e-18
7699.480000 2.734593e-16 5.515932e-18
7702.480000 2.667900e-16 5.621810e-18
7705.480000 2.726882e-16 5.819177e-18
7708.480000 2.873196e-16 6.426608e-18
7711.480000 2.891509e-16 7.296236e-18
7714.480000 2.867828e-16 8.016642e-18
7717.480000 2.748094e-16 8.217213e-18
7720.480000 2.875876e-16 7.882192e-18
7723.480000 2.962530e-16 7.359567e-18
7726.480000 2.916539e-16 6.985183e-18
7729.480000 2.871586e-16 6.579377e-18
7732.480000 2.879051e-16 6.292212e-18
7735.480000 2.861239e-16 6.068956e-18
7738.480000 2.774366e-16 6.052694e-18
7741.480000 2.751304e-16 6.562891e-18
7744.480000 2.648135e-16 7.021481e-18
7747.480000 2.698150e-16 7.128477e-18
7750.480000 2.861449e-16 7.453755e-18
7753.480000 3.034561e-16 6.949144e-18
7756.480000 2.885171e-16 6.070557e-18
7759.480000 2.814855e-16 5.651071e-18
7762.480000 2.723081e-16 5.419624e-18
7765.480000 2.653928e-16 5.123089e-18
7768.480000 2.674534e-16 5.007338e-18
7771.480000 2.726026e-16 5.096578e-18
7774.480000 2.752571e-16 5.164985e-18
7777.480000 2.703358e-16 5.131454e-18
7780.480000 2.590219e-16 5.024683e-18
7783.480000 2.564425e-16 4.948701e-18
7786.480000 2.612750e-16 5.190861e-18
7789.480000 2.726691e-16 5.616952e-18
7792.480000 2.768630e-16 5.746751e-18
7795.480000 2.710281e-16 5.630608e-18
7798.480000 2.693850e-16 5.341476e-18
7801.480000 2.654964e-16 5.049815e-18
7804.480000 2.611997e-16 5.067845e-18
7807.480000 2.642416e-16 5.312979e-18
7810.480000 2.531980e-16 5.404624e-18
7813.480000 2.499999e-16 5.390586e-18
7816.480000 2.706715e-16 5.731894e-18
7819.480000 2.775270e-16 6.342715e-18
7822.480000 2.790746e-16 6.646751e-18
7825.480000 2.684116e-16 6.308560e-18
7828.480000 2.657969e-16 5.837974e-18
7831.480000 2.687975e-16 5.727850e-18
7834.480000 2.595486e-16 5.809511e-18
7837.480000 2.558040e-16 6.107025e-18
7840.480000 2.558743e-16 6.487088e-18
7843.480000 2.602608e-16 6.730386e-18
7846.480000 2.423805e-16 6.775521e-18
7849.480000 2.501083e-16 7.285835e-18
7852.480000 2.630568e-16 7.945628e-18
7855.480000 2.739626e-16 7.996496e-18
7858.480000 2.681544e-16 7.466048e-18
7861.480000 2.604968e-16 6.867240e-18
7864.480000 2.643095e-16 6.516106e-18
7867.480000 2.737139e-16 6.337069e-18
7870.480000 2.675570e-16 6.347432e-18
7873.480000 2.671471e-16 6.169642e-18
7876.480000 2.584437e-16 5.862045e-18
7879.480000 2.615152e-16 5.764649e-18
7882.480000 2.649671e-16 5.764063e-18
7885.480000 2.550307e-16 5.678465e-18
7888.480000 2.586043e-16 5.689845e-18
7891.480000 2.726643e-16 5.725996e-18
7894.480000 2.762867e-16 5.487899e-18
7897.480000 2.704949e-16 5.080869e-18
7900.480000 2.602828e-16 4.812522e-18
7903.480000 2.626312e-16 4.799169e-18
7906.480000 2.688042e-16 4.936122e-18
7909.480000 2.780915e-16 5.362743e-18
7912.480000 2.904634e-16 5.968245e-18
7915.480000 2.908463e-16 6.190020e-18
7918.480000 2.807213e-16 5.966199e-18
7921.480000 2.799578e-16 5.717233e-18
7924.480000 2.800820e-16 5.482703e-18
7927.480000 2.848354e-16 5.387145e-18
7930.480000 2.889754e-16 5.470214e-18
7933.480000 2.873116e-16 5.465672e-18
7936.480000 2.818269e-16 5.298814e-18
7939.480000 2.762011e-16 5.203566e-18
7942.480000 2.759377e-16 5.303023e-18
7945.480000 2.751953e-16 5.533368e-18
7948.480000 2.782580e-16 5.801447e-18
7951.480000 2.754578e-16 5.876003e-18
7954.480000 2.758091e-16 5.863557e-18
7957.480000 2.717541e-16 5.923341e-18
7960.480000 2.707692e-16 6.410537e-18
7963.480000 2.861375e-16 7.253695e-18
7966.480000 2.982622e-16 7.620442e-18
7969.480000 2.795510e-16 7.220524e-18
7972.480000 2.817717e-16 6.938432e-18
7975.480000 2.779295e-16 6.944741e-18
7978.480000 2.802865e-16 7.099244e-18
7981.480000 2.697221e-16 6.899991e-18
7984.480000 2.639176e-16 6.459688e-18
7987.480000 2.638198e-16 6.296627e-18
7990.480000 2.791680e-16 6.694050e-18
7993.480000 2.797270e-16 7.096773e-18
7996.480000 2.654264e-16 6.792318e-18
7999.480000 2.662371e-16 6.063278e-18
8002.480000 2.770626e-16 5.575786e-18
8005.480000 2.786187e-16 5.339073e-18
8008.480000 2.764265e-16 5.252148e-18
8011.480000 2.752524e-16 5.305628e-18
8014.480000 2.787714e-16 5.419833e-18
8017.480000 2.782611e-16 5.375956e-18
8020.480000 2.795727e-16 5.331877e-18
8023.480000 2.929358e-16 5.574912e-18
8026.480000 2.900843e-16 5.727453e-18
8029.480000 2.785881e-16 5.519741e-18
8032.480000 2.699615e-16 5.111718e-18
8035.480000 2.744545e-16 4.843227e-18
8038.480000 2.778324e-16 4.755436e-18
8041.480000 2.730850e-16 4.732053e-18
8044.480000 2.772305e-16 4.792846e-18
8047.480000 2.793328e-16 4.897360e-18
8050.480000 2.840223e-16 5.057257e-18
8053.480000 2.860201e-16 5.160889e-18
8056.480000 2.772787e-16 5.195282e-18
8059.480000 2.728387e-16 5.331972e-18
8062.480000 2.737392e-16 5.522084e-18
8065.480000 2.733596e-16 5.562713e-18
8068.480000 2.779414e-16 5.491210e-18
8071.480000 2.773925e-16 5.462304e-18
8074.480000 2.694632e-16 5.515279e-18
8077.480000 2.762597e-16 5.632529e-18
8080.480000 2.779162e-16 5.744507e-18
8083.480000 2.792397e-16 5.886853e-18
8086.480000 2.845612e-16 6.097303e-18
8089.480000 2.823714e-16 6.310079e-18
8092.480000 2.689950e-16 6.504351e-18
8095.480000 2.624639e-16 6.950126e-18
8098.480000 2.738897e-16 7.053424e-18
8101.480000 2.911900e-16 6.985290e-18
8104.480000 2.784095e-16 6.865799e-18
8107.480000 2.817275e-16 6.477968e-18
8110.480000 2.662227e-16 6.219945e-18
8113.480000 2.669965e-16 5.995299e-18
8116.480000 2.787915e-16 5.904902e-18
8119.480000 2.874581e-16 5.995063e-18
8122.480000 2.771821e-16 6.236219e-18
8125.480000 2.712575e-16 5.763062e-18
8128.480000 2.676386e-16 5.520253e-18
8131.480000 2.771199e-16 5.523862e-18
8134.480000 2.851191e-16 5.449129e-18
8137.480000 2.968613e-16 5.425009e-18
8140.480000 2.865413e-16 5.457693e-18
8143.480000 2.823013e-16 5.329211e-18
8146.480000 2.768695e-16 5.079126e-18
8149.480000 2.662562e-16 4.949999e-18
8152.480000 2.671375e-16 4.847893e-18
8155.480000 2.748589e-16 4.822179e-18
8158.480000 2.710789e-16 4.771202e-18
8161.480000 2.702230e-16 4.757006e-18
8164.480000 2.769734e-16 4.798182e-18
8167.480000 2.804660e-16 4.832334e-18
8170.480000 2.847726e-16 4.876349e-18
8173.480000 2.844985e-16 4.878594e-18
8176.480000 2.815165e-16 4.899927e-18
8179.480000 2.786017e-16 4.949471e-18
8182.480000 2.749908e-16 5.051833e-18
8185.480000 2.759041e-16 5.159712e-18
8188.480000 2.797023e-16 5.279730e-18
8191.480000 2.777380e-16 5.399534e-18
8194.480000 2.761253e-16 5.750694e-18
8197.480000 2.750826e-16 6.239121e-18
8200.480000 2.957976e-16 5.895478e-18
8203.480000 2.853221e-16 5.900591e-18
8206.480000 2.790947e-16 5.862029e-18
8209.480000 2.792091e-16 5.995233e-18
8212.480000 2.771345e-16 6.116663e-18
8215.480000 2.752743e-16 6.253879e-18
8218.480000 2.737157e-16 6.360524e-18
8221.480000 2.742164e-16 6.568086e-18
8224.480000 2.781991e-16 6.741032e-18
8227.480000 2.705230e-16 6.647575e-18
8230.480000 2.702031e-16 6.533955e-18
8233.480000 2.749293e-16 6.430297e-18
8236.480000 2.797148e-16 6.337830e-18
8239.480000 2.829061e-16 6.183364e-18
8242.480000 2.875563e-16 6.066908e-18
8245.480000 2.828466e-16 5.943513e-18
8248.480000 2.790695e-16 5.808846e-18
8251.480000 2.762888e-16 5.735757e-18
8254.480000 2.821456e-16 5.629880e-18
8257.480000 2.856224e-16 5.535958e-18
8260.480000 2.914020e-16 5.497824e-18
8263.480000 2.890168e-16 5.364335e-18
8266.480000 2.860533e-16 5.258461e-18
8269.480000 2.811954e-16 5.206364e-18
8272.480000 2.789926e-16 5.266224e-18
8275.480000 2.735524e-16 5.408356e-18
8278.480000 2.830042e-16 5.783999e-18
8281.480000 2.955783e-16 6.119704e-18
8284.480000 2.936090e-16 6.245207e-18
8287.480000 2.855566e-16 6.264201e-18
8290.480000 2.813341e-16 6.191817e-18
8293.480000 2.739128e-16 6.053162e-18
8296.480000 2.750340e-16 6.207836e-18
8299.480000 2.846595e-16 6.352880e-18
8302.480000 2.835698e-16 6.030753e-18
8305.480000 2.820670e-16 5.662056e-18
8308.480000 2.837013e-16 5.624575e-18
8311.480000 2.827376e-16 5.694077e-18
8314.480000 2.789781e-16 5.595501e-18
8317.480000 2.766013e-16 5.554078e-18
8320.480000 2.673108e-16 5.549640e-18
8323.480000 2.588272e-16 5.587278e-18
8326.480000 2.602005e-16 5.685931e-18
8329.480000 2.736718e-16 5.870326e-18
8332.480000 2.666392e-16 6.010276e-18
8335.480000 2.636091e-16 6.363639e-18
8338.480000 2.684216e-16 7.120351e-18
8341.480000 2.985393e-16 8.660289e-18
8344.480000 3.008427e-16 1.003804e-17
8347.480000 2.902044e-16 9.953494e-18
8350.480000 2.643906e-16 9.007885e-18
8353.480000 2.685427e-16 8.441431e-18
8356.480000 2.564989e-16 7.705435e-18
8359.480000 2.617434e-16 7.009247e-18
8362.480000 2.727277e-16 6.839293e-18
8365.480000 2.734206e-16 6.753537e-18
8368.480000 2.598824e-16 6.400656e-18
8371.480000 2.591045e-16 6.063431e-18
8374.480000 2.656499e-16 5.936091e-18
8377.480000 2.649742e-16 5.977527e-18
8380.480000 2.716865e-16 6.242690e-18
8383.480000 2.743547e-16 6.336313e-18
8386.480000 2.691309e-16 5.965392e-18
8389.480000 2.671670e-16 5.585868e-18
8392.480000 2.635469e-16 5.565897e-18
8395.480000 2.573004e-16 6.000417e-18
8398.480000 2.682127e-16 6.743366e-18
8401.480000 2.508273e-16 6.796066e-18
8404.480000 2.316513e-16 5.952355e-18
8407.480000 2.355271e-16 5.270973e-18
8410.480000 2.516021e-16 5.285934e-18
8413.480000 2.653222e-16 5.585509e-18
8416.480000 2.617448e-16 5.712752e-18
8419.480000 2.467759e-16 5.483974e-18
8422.480000 2.383975e-16 5.379602e-18
8425.480000 2.454844e-16 5.952968e-18
8428.480000 2.736126e-16 7.004203e-18
8431.480000 2.839808e-16 7.341679e-18
8434.480000 2.605126e-16 6.572888e-18
8437.480000 2.602008e-16 5.771931e-18
8440.480000 2.620784e-16 5.468322e-18
8443.480000 2.608392e-16 5.529292e-18
8446.480000 2.527739e-16 5.750041e-18
8449.480000 2.617943e-16 6.282239e-18
8452.480000 2.740528e-16 6.662725e-18
8455.480000 2.678398e-16 6.634684e-18
8458.480000 2.570971e-16 6.574148e-18
8461.480000 2.657110e-16 7.244317e-18
8464.480000 2.923502e-16 8.290840e-18
8467.480000 2.719919e-16 8.398074e-18
8470.480000 2.504184e-16 7.580097e-18
8473.480000 2.553298e-16 7.029663e-18
8476.480000 2.514604e-16 6.855279e-18
8479.480000 2.580844e-16 6.795612e-18
8482.480000 2.648374e-16 6.640002e-18
8485.480000 2.543628e-16 6.422150e-18
8488.480000 2.511701e-16 6.372257e-18
8491.480000 2.506054e-16 6.489611e-18
8494.480000 2.518232e-16 6.598386e-18
8497.480000 2.545065e-16 6.430524e-18
8500.480000 2.588189e-16 6.332649e-18
8503.480000 2.750545e-16 6.627818e-18
8506.480000 2.757160e-16 6.693365e-18
8509.480000 2.581470e-16 6.204587e-18
8512.480000 2.555440e-16 5.641805e-18
8515.480000 2.507679e-16 5.360456e-18
8518.480000 2.571074e-16 5.244515e-18
8521.480000 2.655203e-16 5.198151e-18
8524.480000 2.640457e-16 5.081045e-18
8527.480000 2.581323e-16 4.986590e-18
8530.480000 2.595870e-16 4.966981e-18
8533.480000 2.599294e-16 5.006840e-18
8536.480000 2.594017e-16 5.113094e-18
8539.480000 2.631095e-16 5.219482e-18
8542.480000 2.617237e-16 5.253329e-18
8545.480000 2.640635e-16 5.359978e-18
8548.480000 2.717954e-16 5.508334e-18
8551.480000 2.678793e-16 5.492170e-18
8554.480000 2.582242e-16 5.315109e-18
8557.480000 2.539192e-16 5.249898e-18
8560.480000 2.582268e-16 5.300985e-18
8563.480000 2.649915e-16 5.389376e-18
8566.480000 2.670789e-16 5.460874e-18
8569.480000 2.685156e-16 5.531114e-18
8572.480000 2.618663e-16 5.620160e-18
8575.480000 2.641343e-16 5.735816e-18
8578.480000 2.556769e-16 5.807461e-18
8581.480000 2.556117e-16 5.946488e-18
8584.480000 2.593136e-16 6.131440e-18
8587.480000 2.669319e-16 6.391309e-18
8590.480000 2.596490e-16 6.513111e-18
8593.480000 2.642416e-16 6.709435e-18
8596.480000 2.633629e-16 6.913865e-18
8599.480000 2.529107e-16 7.006173e-18
8602.480000 2.593871e-16 7.034089e-18
8605.480000 2.568469e-16 6.911332e-18
8608.480000 2.568591e-16 6.869961e-18
8611.480000 2.563622e-16 7.056111e-18
8614.480000 2.594619e-16 7.318044e-18
8617.480000 2.613453e-16 7.620102e-18
8620.480000 2.661770e-16 7.927460e-18
8623.480000 2.624845e-16 8.189616e-18
8626.480000 2.627219e-16 8.357089e-18
8629.480000 2.574836e-16 8.331894e-18
8632.480000 2.539418e-16 8.077827e-18
8635.480000 2.514296e-16 7.623431e-18
8638.480000 2.477185e-16 7.055577e-18
8641.480000 2.538609e-16 6.515484e-18
8644.480000 2.635503e-16 6.221254e-18
8647.480000 2.627614e-16 6.333225e-18
8650.480000 2.578742e-16 6.730275e-18
8653.480000 2.544315e-16 7.040735e-18
8656.480000 2.640859e-16 7.196637e-18
8659.480000 2.721732e-16 7.257482e-18
8662.480000 2.673445e-16 7.213746e-18
8665.480000 2.594851e-16 7.218739e-18
8668.480000 2.681844e-16 7.267716e-18
8671.480000 2.716591e-16 7.376787e-18
8674.480000 2.611600e-16 7.239017e-18
8677.480000 2.498930e-16 6.884855e-18
8680.480000 2.477262e-16 6.684091e-18
8683.480000 2.398834e-16 6.102266e-18
8686.480000 2.379880e-16 5.855848e-18
8689.480000 2.473682e-16 5.814027e-18
8692.480000 2.561202e-16 5.805069e-18
8695.480000 2.577856e-16 5.808393e-18
8698.480000 2.549137e-16 5.846569e-18
8701.480000 2.553524e-16 5.980385e-18
8704.480000 2.534769e-16 6.100163e-18
8707.480000 2.580606e-16 6.206669e-18
8710.480000 2.532302e-16 6.274031e-18
8713.480000 2.430193e-16 6.308949e-18
8716.480000 2.417767e-16 6.386396e-18
8719.480000 2.506661e-16 6.561491e-18
8722.480000 2.551922e-16 6.716919e-18
8725.480000 2.517770e-16 6.838931e-18
8728.480000 2.522942e-16 6.912002e-18
8731.480000 2.502876e-16 6.801185e-18
8734.480000 2.546824e-16 6.699466e-18
8737.480000 2.488367e-16 6.545617e-18
8740.480000 2.475020e-16 6.405342e-18
8743.480000 2.457534e-16 6.210144e-18
8746.480000 2.451046e-16 6.083500e-18
8749.480000 2.460948e-16 6.124692e-18
8752.480000 2.462087e-16 6.248262e-18
8755.480000 2.526683e-16 6.694538e-18
8758.480000 2.570209e-16 7.711139e-18
8761.480000 2.558330e-16 8.291948e-18
8764.480000 2.621183e-16 8.199753e-18
8767.480000 2.643408e-16 8.137957e-18
8770.480000 2.496207e-16 7.672594e-18
8773.480000 2.622217e-16 7.238256e-18
8776.480000 2.623200e-16 7.365186e-18
8779.480000 2.588230e-16 7.435801e-18
8782.480000 2.511795e-16 6.725295e-18
8785.480000 2.492924e-16 5.901785e-18
8788.480000 2.630146e-16 5.769481e-18
8791.480000 2.634936e-16 6.093463e-18
8794.480000 2.511819e-16 6.168776e-18
8797.480000 2.487910e-16 5.712404e-18
8800.480000 2.504269e-16 5.472474e-18
8803.480000 2.574266e-16 5.400913e-18
8806.480000 2.618452e-16 5.394128e-18
8809.480000 2.608777e-16 5.472854e-18
8812.480000 2.566086e-16 5.528882e-18
8815.480000 2.479826e-16 5.592410e-18
8818.480000 2.402535e-16 6.255597e-18
8821.480000 2.445983e-16 7.738981e-18
8824.480000 2.923377e-16 9.509256e-18
8827.480000 2.763120e-16 1.067481e-17
8830.480000 2.637378e-16 1.011261e-17
8833.480000 2.819111e-16 9.114759e-18
8836.480000 2.761758e-16 8.881763e-18
8839.480000 2.669775e-16 8.404606e-18
8842.480000 2.564625e-16 7.539879e-18
8845.480000 2.624033e-16 7.366759e-18
8848.480000 2.593599e-16 7.728966e-18
8851.480000 2.503473e-16 7.921840e-18
8854.480000 2.451214e-16 7.596956e-18
8857.480000 2.466999e-16 7.214789e-18
8860.480000 2.573075e-16 7.250836e-18
8863.480000 2.616998e-16 7.529952e-18
8866.480000 2.774437e-16 8.080852e-18
8869.480000 2.723108e-16 8.068754e-18
8872.480000 2.514649e-16 7.215590e-18
8875.480000 2.483180e-16 6.541594e-18
8878.480000 2.455179e-16 6.439987e-18
8881.480000 2.562204e-16 7.117845e-18
8884.480000 2.900985e-16 8.463454e-18
8887.480000 2.816191e-16 9.008222e-18
8890.480000 2.532722e-16 8.025107e-18
8893.480000 2.490117e-16 6.549090e-18
8896.480000 2.553085e-16 5.997568e-18
8899.480000 2.620419e-16 6.266075e-18
8902.480000 2.656620e-16 6.749682e-18
8905.480000 2.636828e-16 6.763192e-18
8908.480000 2.506326e-16 6.241873e-18
8911.480000 2.462350e-16 5.934348e-18
8914.480000 2.779426e-16 6.599514e-18
8917.480000 3.208035e-16 8.028379e-18
8920.480000 3.261515e-16 8.747464e-18
8923.480000 2.884631e-16 7.951139e-18
8926.480000 2.579561e-16 6.563911e-18
8929.480000 2.583408e-16 5.846054e-18
8932.480000 2.533066e-16 5.674795e-18
8935.480000 2.539910e-16 5.800899e-18
8938.480000 2.744728e-16 6.289601e-18
8941.480000 2.843384e-16 6.955584e-18
8944.480000 2.733247e-16 7.256166e-18
8947.480000 2.554579e-16 6.955537e-18
8950.480000 2.445851e-16 6.780574e-18
8953.480000 2.537162e-16 7.704469e-18
8956.480000 2.811180e-16 9.279904e-18
8959.480000 2.780475e-16 9.771523e-18
8962.480000 2.549946e-16 8.761572e-18
8965.480000 2.434191e-16 7.484237e-18
8968.480000 2.408862e-16 7.079522e-18
8971.480000 2.498989e-16 7.247116e-18
8974.480000 2.524803e-16 7.486981e-18
8977.480000 2.485351e-16 7.546967e-18
8980.480000 2.390665e-16 7.625457e-18
8983.480000 2.315165e-16 7.687806e-18
8986.480000 2.308768e-16 7.940759e-18
8989.480000 2.262868e-16 8.083885e-18
8992.480000 2.221162e-16 7.692570e-18
8995.480000 2.271977e-16 7.305600e-18
8998.480000 2.478055e-16 7.719597e-18
9001.480000 2.601068e-16 8.326781e-18
9004.480000 2.612113e-16 8.013909e-18
9007.480000 2.489482e-16 6.954719e-18
9010.480000 2.548022e-16 6.259875e-18
9013.480000 2.495289e-16 5.995416e-18
9016.480000 2.437355e-16 5.837971e-18
9019.480000 2.412123e-16 5.763546e-18
9022.480000 2.457995e-16 5.767350e-18
9025.480000 2.484919e-16 5.735976e-18
9028.480000 2.553806e-16 5.729022e-18
9031.480000 2.653060e-16 5.808924e-18
9034.480000 2.715920e-16 5.937056e-18
9037.480000 2.703095e-16 6.089772e-18
9040.480000 2.602488e-16 6.129535e-18
9043.480000 2.635568e-16 6.129051e-18
9046.480000 2.721230e-16 6.327291e-18
9049.480000 2.603348e-16 6.537638e-18
9052.480000 2.547487e-16 6.441237e-18
9055.480000 2.627717e-16 6.146802e-18
9058.480000 2.635348e-16 5.954026e-18
9061.480000 2.603421e-16 5.961207e-18
9064.480000 2.613051e-16 6.073161e-18
9067.480000 2.572403e-16 6.167521e-18
9070.480000 2.519273e-16 6.217880e-18
9073.480000 2.431416e-16 6.222477e-18
9076.480000 2.427395e-16 6.282450e-18
9079.480000 2.531135e-16 6.497743e-18
9082.480000 2.643398e-16 6.737466e-18
9085.480000 2.430280e-16 6.807109e-18
9088.480000 2.364532e-16 7.058413e-18
9091.480000 2.534361e-16 7.525455e-18
9094.480000 2.658216e-16 7.812642e-18
9097.480000 2.531222e-16 7.860333e-18
